자치구명,건물면적,토지면적,층,건축년도,경도,위도,읍면동명,월평균소득,동별세대수,동별세대당인구,20세미만인구,20세이상인구,주택가격(만원)
중랑구,29.23,18.0,6.0,2022.0,127.08476285667976,37.583801581822975,면목제2동,2322173.0,12138,1.91,10715,119617,41000
강북구,15.885,13.0,5.0,2015.0,127.0266467847924,37.63314479249497,삼양동,2473211.0,11616,2.09,13101,111124,9050
마포구,53.19,31.0,4.0,1994.0,126.9612748040506,37.54756070751894,아현동,5237419.0,12370,2.35,2902,22186,46000
강서구,58.46,30.0,3.0,2002.0,126.81094389821423,37.56919288798812,공항동,2896818.0,13889,2.11,5459,54460,29800
광진구,52.54,21.0,4.0,1993.0,127.08774434455236,37.5692615305879,중곡제1동,2542359.0,8672,1.74,5978,70958,20000
성북구,68.73,41.0,2.0,2017.0,127.0097336883481,37.61098854631405,정릉제1동,3341356.0,7294,2.4,8078,67167,35000
강북구,55.98,36.0,5.0,2018.0,127.01728709207153,37.63209104748823,수유1동,2220463.0,10493,1.86,7930,90942,32000
양천구,28.0,17.0,5.0,2016.0,126.8630446135202,37.5439999316409,목1동,5667672.0,10323,2.91,24023,117070,20500
구로구,42.11,24.0,3.0,2006.0,126.85325775962554,37.50122214765477,고척제1동,2972418.0,11659,2.26,5800,45079,26000
구로구,59.78,38.0,3.0,1997.0,126.85408263713798,37.491185324917566,개봉제1동,2805757.0,15247,2.18,8142,71996,23000
구로구,49.42,28.0,5.0,2009.0,126.849585355253,37.49394569354616,개봉제1동,2805757.0,15247,2.18,8142,71996,15500
은평구,45.25,31.0,3.0,2007.0,126.92112045191784,37.62526144449418,불광제1동,3182963.0,18150,2.06,5303,57959,37000
구로구,29.9,14.0,5.0,2016.0,126.88035691618892,37.51341565537857,신도림동,4380318.0,14382,2.5,5564,29482,22500
영등포구,25.29,5.0,11.0,2019.0,126.90892736299384,37.52556174191057,영등포동,3570107.0,22433,1.39,862,8800,29500
강동구,18.4,11.0,2.0,2010.0,127.12477794194152,37.547917574179166,천호제1동,2473111.0,12918,1.97,6667,78755,19000
은평구,29.23,10.0,8.0,2016.0,126.919257090933,37.59881756321718,응암제1동,2726133.0,15072,2.13,9854,70904,23500
노원구,48.89,30.0,2.0,1996.0,127.05766485455338,37.67552742908508,중계4동,3196660.0,8184,2.3,22054,169138,19500
양천구,29.72,19.0,5.0,2016.0,126.8692144801362,37.5407116093052,목1동,5667672.0,10323,2.91,24023,117070,26200
도봉구,50.25,34.0,2.0,2008.0,127.03470985799906,37.64215339843487,창제1동,3038009.0,10939,2.16,11946,100519,18800
서대문구,53.58,44.0,4.0,2017.0,126.95473574798552,37.56577568144782,북아현동,4172659.0,7051,2.17,3196,23400,54500
은평구,57.69,33.0,3.0,2011.0,126.922484507314,37.62384025821215,불광제1동,3182963.0,18150,2.06,5303,57959,35500
관악구,52.5,24.0,2.0,1993.0,126.92088485509171,37.47625150083869,서원동,2412001.0,15455,1.49,15528,223346,11700
강서구,56.36,32.0,3.0,1995.0,126.84916292098292,37.53289303142173,화곡제1동,2485455.0,27977,1.78,20096,189853,18500
양천구,29.8,18.0,2.0,2014.0,126.86988865769224,37.54562211173156,목1동,5667672.0,10323,2.91,24023,117070,24000
양천구,22.32,9.0,5.0,2021.0,126.85305081512416,37.52205638009679,신정1동,5046256.0,6922,2.83,25771,140883,40000
동작구,60.21,32.0,3.0,1997.0,126.95255192862406,37.50055257176352,상도제1동,3875896.0,23035,1.92,823,8889,36000
양천구,36.63,23.0,4.0,2016.0,126.84505590836764,37.52414711363049,신월1동,2227154.0,9857,1.91,12633,101640,24200
종로구,84.72,50.0,4.0,2001.0,126.96681808770718,37.577757109562384,사직동,5007768.0,4569,1.96,103,868,62800
관악구,28.04,20.0,3.0,2014.0,126.94116394329636,37.475493778414354,서원동,2412001.0,15455,1.49,15528,223346,25500
성북구,27.47,19.0,5.0,2021.0,127.03564352723404,37.59909948114367,종암동,3381883.0,16945,2.18,4536,31806,29000
종로구,41.16,37.0,-1.0,1989.0,126.96587595058304,37.573424740971554,사직동,5007768.0,4569,1.96,351,2725,21755
노원구,53.63,34.0,4.0,2006.0,127.0793597763479,37.62556304762232,공릉1동,2786137.0,18792,1.89,9238,66332,21300
강북구,83.78,33.0,4.0,2007.0,127.01605469170649,37.625829363799184,삼양동,2473211.0,11616,2.09,13101,111124,29800
강서구,54.96,31.0,3.0,2001.0,126.83360504743996,37.55313670617901,발산제1동,3192517.0,13569,2.58,7469,35929,23500
동작구,49.18,26.0,-1.0,1991.0,126.96876057130432,37.48394012894767,사당제1동,2855173.0,14034,1.6,8280,86257,28000
양천구,26.88,15.0,4.0,2017.0,126.85390113910265,37.525028263512944,신정1동,5046256.0,6922,2.83,25771,140883,31500
양천구,20.78,12.0,6.0,2015.0,126.85378142456,37.52589857578769,신정1동,5046256.0,6922,2.83,25771,140883,24200
양천구,32.76,28.0,-1.0,1991.0,126.84475166504646,37.52543598147189,신월1동,2227154.0,9857,1.91,12633,101640,13000
금천구,35.63,20.0,3.0,2014.0,126.90619232790178,37.47888669478439,독산제1동,3000453.0,26067,1.81,8187,92075,20500
은평구,57.25,26.0,3.0,2002.0,126.91281393985328,37.606073302420185,역촌동,2521877.0,21160,2.11,4298,39719,23000
동작구,27.58,24.0,4.0,2013.0,126.91398196283151,37.48937282614331,신대방제1동,3845094.0,10438,2.2,5586,38601,19500
구로구,52.23,32.0,3.0,2015.0,126.85748270517118,37.504539894768,고척제1동,2972418.0,11659,2.26,5800,45079,35800
서대문구,13.48,7.0,7.0,2018.0,126.9281945866447,37.56465544699354,연희동,3383749.0,18678,1.8,2783,30452,17000
성북구,29.53,25.0,5.0,2016.0,127.04296224374032,37.6158671996611,장위제1동,2231978.0,10578,2.17,5778,44339,27000
양천구,34.08,25.0,5.0,2019.0,126.86585706132288,37.543284327134906,목1동,5667672.0,10323,2.91,24023,117070,36000
성동구,27.21,17.0,5.0,2016.0,127.05622861803596,37.54872117601024,성수2가제1동,2900762.0,7446,1.89,1825,21618,39000
강남구,53.56,25.0,5.0,2002.0,127.05420281883003,37.50008781952676,대치1동,7421305.0,7242,3.31,17259,61730,52000
마포구,16.35,20.0,3.0,2021.0,126.94664326329678,37.54701253611503,아현동,5237419.0,12370,2.35,2908,14670,53000
강서구,63.36,33.0,4.0,2002.0,126.83638109828826,37.554473827971954,발산제1동,3192517.0,13569,2.58,7469,35929,33800
구로구,59.86,40.0,4.0,1996.0,126.85152286381188,37.48971046786783,개봉제1동,2805757.0,15247,2.18,8142,71996,24000
양천구,32.54,19.0,2.0,2007.0,126.8762703341956,37.54468751286264,목1동,5667672.0,10323,2.91,24023,117070,24500
성북구,45.88,21.0,-1.0,1996.0,127.03984082454286,37.613939936915855,장위제1동,2231978.0,10578,2.17,5778,44339,10000
양천구,29.66,20.0,5.0,2016.0,126.8749233734466,37.54556617474328,목1동,5667672.0,10323,2.91,24023,117070,26600
강서구,34.67,25.0,2.0,1986.0,126.85881930356857,37.53043576660196,화곡제1동,2485455.0,27977,1.78,20096,189853,13500
양천구,29.99,21.0,4.0,2017.0,126.87541715124328,37.54408574013651,목1동,5667672.0,10323,2.91,24023,117070,24500
양천구,39.85,25.0,4.0,2016.0,126.86438873396912,37.54424545268949,목1동,5667672.0,10323,2.91,24023,117070,24000
강서구,59.95,25.0,2.0,2002.0,126.848497092476,37.53404192580828,화곡제1동,2485455.0,27977,1.78,20096,189853,27500
중랑구,61.72,31.0,2.0,2002.0,127.07984583289614,37.60933064247843,묵제1동,3120718.0,14942,2.23,5371,45104,31000
중구,28.19,21.0,5.0,2017.0,127.01296612730492,37.55999375474621,신당동,2816850.0,4672,1.57,5443,59448,40000
광진구,38.92,22.0,5.0,2010.0,127.08538328644292,37.56100355015314,중곡제1동,2542359.0,8672,1.74,5978,70958,19700
은평구,29.5,10.0,8.0,2018.0,126.91923060662172,37.59891816299164,응암제1동,2726133.0,15072,2.13,9854,70904,27900
서대문구,32.43,11.0,2.0,1992.0,126.94971479965125,37.600440342991405,홍은제1동,3093859.0,9633,2.28,5364,43858,19940
강서구,46.06,26.0,2.0,2017.0,126.83602644563204,37.54141396204371,화곡제1동,2485455.0,27977,1.78,20096,189853,40000
성북구,52.12,22.0,2.0,1996.0,127.01478277458324,37.60858593748853,정릉제1동,3341356.0,7294,2.4,8078,67167,15800
노원구,57.93,33.0,5.0,2003.0,127.0763999918408,37.66034837060855,중계본동,4197248.0,7922,2.84,16841,80677,24600
마포구,30.09,17.0,2.0,2016.0,126.91016759222369,37.567321097331295,성산제1동,2814646.0,9628,1.93,4258,42729,29500
양천구,41.15,33.0,2.0,1988.0,126.83480116262692,37.52341807573389,신월1동,2227154.0,9857,1.91,12633,101640,25000
은평구,53.5,38.0,-1.0,1987.0,126.92071583506016,37.62397807197625,불광제1동,3182963.0,18150,2.06,5303,57959,18000
강서구,28.44,20.0,5.0,2018.0,126.84912742446468,37.547434594937776,화곡제1동,2485455.0,27977,1.78,20096,189853,25000
양천구,70.04,27.0,4.0,2002.0,126.86254685481524,37.52333731640453,신정1동,5046256.0,6922,2.83,25771,140883,30000
양천구,23.0,15.0,3.0,2016.0,126.8749233734466,37.54556617474328,목1동,5667672.0,10323,2.91,24023,117070,21000
동대문구,34.78,20.0,4.0,2023.0,127.04740441191169,37.57242603724984,답십리제1동,3538405.0,12999,2.13,6052,47566,49000
강북구,15.885,13.0,5.0,2015.0,127.0266467847924,37.63314479249497,삼양동,2473211.0,11616,2.09,13101,111124,9000
동대문구,41.61,33.0,1.0,1987.0,127.06392568647796,37.56965856828415,답십리제1동,3538405.0,12999,2.13,6052,47566,24000
강북구,29.64,15.0,4.0,2019.0,127.02152344157192,37.64495186564727,수유1동,2220463.0,10493,1.86,7930,90942,12500
강북구,41.41,25.0,2.0,2015.0,127.0118965753747,37.643416812383215,수유1동,2220463.0,10493,1.86,7930,90942,22700
강동구,52.17,37.0,-1.0,1987.0,127.12974480825484,37.55129839753957,암사제1동,2852157.0,15928,2.08,7845,55492,15000
영등포구,29.99,15.0,5.0,2013.0,126.89837789850448,37.5219691776333,당산제1동,3536432.0,11863,1.78,429,6243,26000
도봉구,54.69,20.0,5.0,2002.0,127.04392780458232,37.67567252655122,도봉제1동,2275377.0,10210,1.92,3587,41338,15700
구로구,56.64,30.0,5.0,2011.0,126.85934140123494,37.4887592708732,개봉제1동,2805757.0,15247,2.18,8142,71996,32000
마포구,47.43,22.0,1.0,1992.0,126.91026800435498,37.56312190326148,성산제1동,2814646.0,9628,1.93,4258,42729,27500
강서구,41.01,22.0,4.0,2011.0,126.83994175678326,37.53488906632976,화곡제1동,2485455.0,27977,1.78,20096,189853,22000
강북구,39.6,30.0,5.0,2016.0,127.02392895654042,37.64594263833288,수유1동,2220463.0,10493,1.86,7930,90942,25800
성북구,24.67,20.0,3.0,2022.0,127.04377148234168,37.61770433398006,장위제1동,2231978.0,10578,2.17,5778,44339,27720
중랑구,45.56,28.0,3.0,2016.0,127.0972693118361,37.60543586029738,신내1동,2780491.0,14718,2.52,7095,48326,27800
구로구,77.75,74.0,2.0,1980.0,126.87853276469234,37.50984210451976,신도림동,4380318.0,14382,2.5,5564,29482,40000
마포구,26.09,16.0,4.0,2019.0,126.91564298301964,37.563129026282745,성산제1동,2814646.0,9628,1.93,4258,42729,31800
양천구,59.62,34.0,3.0,2002.0,126.83334246623504,37.535052431593286,신월1동,2227154.0,9857,1.91,12633,101640,22500
양천구,59.64,29.0,2.0,2003.0,126.87454725620744,37.54521943214019,목1동,5667672.0,10323,2.91,24023,117070,25000
관악구,62.34,34.0,3.0,2001.0,126.92918242193844,37.48954146330061,보라매동,2529995.0,13012,1.79,17975,200181,30000
마포구,73.62,42.0,3.0,2008.0,126.91834276651862,37.5610406440297,연남동,2980162.0,8353,1.69,938,13017,46000
광진구,45.34,31.0,4.0,2022.0,127.06593285564136,37.53820685377976,자양제1동,2745988.0,12126,1.79,9064,81478,42000
양천구,67.68,36.0,2.0,2006.0,126.86717476129168,37.538730599528165,목1동,5667672.0,10323,2.91,24023,117070,36000
마포구,70.08,35.0,4.0,1996.0,126.90787126413936,37.55192646652692,합정동,3195027.0,9103,1.75,1100,14725,58000
양천구,28.64,17.0,6.0,2016.0,126.86439277070173,37.54403967754439,목1동,5667672.0,10323,2.91,24023,117070,23500
동작구,39.12,30.0,4.0,2019.0,126.94888577959328,37.50072518707335,상도제1동,3875896.0,23035,1.92,11510,101057,25000
구로구,27.5,13.0,4.0,1974.0,126.89791418152528,37.47983126138215,구로제1동,3368067.0,8393,2.42,9818,101018,10000
중구,57.94,18.0,2.0,2001.0,127.00586907931245,37.55066986367609,신당동,2816850.0,4672,1.57,5443,59448,20500
강서구,36.54,29.0,1.0,1987.0,126.84033403783498,37.52989514406833,화곡제1동,2485455.0,27977,1.78,20096,189853,15000
금천구,54.31,25.0,1.0,1999.0,126.89977064126968,37.46398348553431,독산제1동,3000453.0,26067,1.81,8187,92075,26500
강동구,29.52,16.0,2.0,2018.0,127.13565022750038,37.55145701400492,암사제1동,2852157.0,15928,2.08,7845,55492,24000
노원구,43.42,24.0,5.0,2013.0,127.0666720016572,37.6649765063985,중계4동,3196660.0,8184,2.3,22054,169138,28000
강북구,84.0,76.0,3.0,1984.0,127.01303545382704,37.62752374109448,수유1동,2220463.0,10493,1.86,7930,90942,19000
구로구,50.2,45.0,6.0,2016.0,126.8363334194582,37.49607947502974,수궁동,2682295.0,9993,2.23,1523,12096,31500
강서구,50.61,24.0,2.0,2003.0,126.83370203254265,37.54427379509697,화곡제1동,2485455.0,27977,1.78,20096,189853,21900
중구,16.84,12.0,4.0,2015.0,127.01461824581546,37.55624379999944,신당동,2816850.0,4672,1.57,5443,59448,15000
광진구,45.56,30.0,2.0,2016.0,127.07763198827342,37.56540858732297,중곡제1동,2542359.0,8672,1.74,5978,70958,38700
성북구,45.89,26.0,4.0,2015.0,127.04536808465905,37.6151081481277,장위제1동,2231978.0,10578,2.17,5778,44339,33000
서대문구,64.68,37.0,4.0,2002.0,126.9524170761692,37.56420773140961,북아현동,4172659.0,7051,2.17,3196,23400,32400
성북구,45.89,26.0,4.0,2015.0,127.04536808465905,37.6151081481277,장위제1동,2231978.0,10578,2.17,5778,44339,33000
강북구,28.92,19.0,5.0,2016.0,127.01187379143164,37.6440967382262,수유1동,2220463.0,10493,1.86,7930,90942,18000
강동구,29.73,18.0,2.0,2016.0,127.14495324433716,37.54287482299912,길동,2840603.0,23606,2.02,4315,42680,28300
중랑구,53.89,30.0,3.0,2016.0,127.08831110171096,37.60221393208373,상봉제1동,2969913.0,10067,2.26,3765,39299,34700
송파구,20.8,14.0,5.0,2016.0,127.08915584911588,37.50704748045999,잠실본동,3079387.0,16244,1.7,16731,86284,20000
관악구,42.03,22.0,3.0,2016.0,126.973022489588,37.47493712606212,남현동,3234026.0,9923,1.76,1167,16127,39800
송파구,16.6,9.0,4.0,2005.0,127.1550085529887,37.49524178793322,마천1동,2435636.0,7473,2.09,2833,29667,40000
양천구,30.86,21.0,3.0,2013.0,126.86573275332854,37.53165408987367,목1동,5667672.0,10323,2.91,24023,117070,25600
중랑구,50.35,43.0,2.0,1980.0,127.08306834854602,37.60159791013759,중화제1동,2518956.0,8828,2.06,3154,38114,34400
서대문구,35.77,25.0,-1.0,1986.0,126.92427205267404,37.57853986657832,남가좌제1동,4622839.0,6163,2.7,7003,37105,6000
강북구,44.28,25.0,3.0,2013.0,127.0100272193052,37.63642737152591,수유1동,2220463.0,10493,1.86,7930,90942,19000
서대문구,54.98,22.0,5.0,2006.0,126.92404116971264,37.572028523607166,연희동,3383749.0,18678,1.8,2783,30452,21500
성북구,52.78,21.0,3.0,2002.0,127.04835679277792,37.61184346148406,장위제1동,2231978.0,10578,2.17,5778,44339,40000
용산구,19.65,13.0,2.0,2024.0,126.95815957258468,37.538054212797135,용문동,3568910.0,5271,2.12,489,5402,44500
서대문구,43.64,28.0,-1.0,1991.0,126.90890086418749,37.57761450523833,북가좌제1동,4005416.0,6749,2.57,5399,41436,14000
영등포구,24.93,17.0,3.0,2020.0,126.9222639786454,37.51574826983129,영등포본동,3286751.0,10334,1.97,10440,89316,41000
강남구,37.56,23.0,-1.0,1991.0,127.02420456087142,37.51933588122204,신사동,5099915.0,6620,2.31,1168,9265,21300
구로구,41.37,24.0,4.0,2018.0,126.85373267887311,37.48920981590036,개봉제1동,2805757.0,15247,2.18,8142,71996,26000
광진구,42.44,27.0,5.0,2024.0,127.0834557446285,37.57017808409928,중곡제1동,2542359.0,8672,1.74,5978,70958,52800
송파구,26.71,16.0,3.0,2020.0,127.09399499748596,37.49888188177471,삼전동,2779980.0,16157,1.77,2362,25989,45000
은평구,29.54,18.0,2.0,2014.0,126.91195673906988,37.60169955739592,역촌동,2521877.0,21160,2.11,4298,39719,18500
구로구,59.84,35.0,4.0,2002.0,126.82247936543676,37.49157346371667,수궁동,2682295.0,9993,2.23,941,7486,36500
금천구,25.81,8.0,8.0,2021.0,126.89147043410004,37.47867889142112,가산동,2567594.0,18490,1.35,949,23845,28900
양천구,25.9,15.0,3.0,2017.0,126.83437295190822,37.53749433043944,신월1동,2227154.0,9857,1.91,12633,101640,17500
중랑구,58.15,36.0,3.0,2022.0,127.08168466908454,37.59426009682413,상봉제1동,2969913.0,10067,2.26,3765,39299,52500
강서구,62.24,33.0,2.0,2002.0,126.84740398844798,37.53230877407303,화곡제1동,2485455.0,27977,1.78,20096,189853,29500
마포구,31.09,19.0,2.0,2022.0,126.90957768723187,37.56955888512544,성산제2동,3521472.0,19731,1.95,1368,8002,42500
강서구,38.65,19.0,5.0,2015.0,126.86205657451283,37.54578599160021,등촌제1동,3322838.0,14383,1.74,6485,66020,34000
강동구,28.76,18.0,2.0,2019.0,127.12276377022482,37.54477358746618,천호제1동,2473111.0,12918,1.97,6667,78755,27000
도봉구,40.95,27.0,-1.0,1989.0,127.031256157358,37.664581334339374,방학제1동,2895702.0,12948,2.11,7510,62514,8400
성동구,29.74,15.0,1.0,1995.0,127.03007163090344,37.55189281778067,응봉동,3858472.0,5901,2.48,2053,12347,27000
은평구,83.99,26.0,5.0,2002.0,126.90579091102616,37.59793671453214,신사제1동,2637581.0,11982,2.17,4259,39782,23500
영등포구,29.97,16.0,5.0,2019.0,126.90246200539409,37.52189254044863,영등포동,3570107.0,22433,1.39,38,1818,30500
종로구,36.63,25.0,1.0,2021.0,127.02006324211165,37.57767928710916,숭인제1동,2868519.0,3004,1.91,861,14891,28700
은평구,53.95,27.0,3.0,2014.0,126.91497978593333,37.61875571464305,갈현제1동,2481200.0,7224,1.96,3860,37070,30000
양천구,41.23,30.0,2.0,1986.0,126.83742306036169,37.51692028995287,신월1동,2227154.0,9857,1.91,12633,101640,12850
관악구,51.36,30.0,2.0,2012.0,126.96723643199942,37.472454844063314,보라매동,2529995.0,13012,1.79,17975,200181,38900
관악구,29.91,18.0,5.0,2019.0,126.9313664409164,37.49280687598884,보라매동,2529995.0,13012,1.79,17975,200181,25000
중랑구,58.15,36.0,3.0,2022.0,127.08168466908454,37.59426009682413,상봉제1동,2969913.0,10067,2.26,3765,39299,52500
강북구,46.67,26.0,5.0,2015.0,127.01879013114608,37.64024281482991,수유1동,2220463.0,10493,1.86,7930,90942,18500
강북구,14.22,5.0,5.0,2017.0,127.01481553257314,37.64762127372215,수유1동,2220463.0,10493,1.86,7930,90942,10000
은평구,59.8,34.0,4.0,2012.0,126.91345725015633,37.62215023644916,갈현제1동,2481200.0,7224,1.96,3860,37070,30100
성동구,79.15,39.0,2.0,2003.0,127.03891606558642,37.56274507651477,사근동,3099614.0,8198,1.45,4892,35976,61500
강서구,43.43,27.0,3.0,2012.0,126.85596173635984,37.55605781397343,등촌제1동,3322838.0,14383,1.74,6485,66020,29500
강북구,36.92,18.0,-1.0,1996.0,127.01321090045148,37.62576602651488,삼양동,2473211.0,11616,2.09,13101,111124,7500
은평구,28.38,19.0,2.0,2014.0,126.9184987441265,37.608218912109294,역촌동,2521877.0,21160,2.11,4298,39719,26000
구로구,46.92,35.0,1.0,1987.0,126.84246759463736,37.50431734954929,개봉제1동,2805757.0,15247,2.18,8142,71996,20000
영등포구,16.65,7.0,5.0,2015.0,126.90948987115516,37.49342383424808,영등포본동,3286751.0,10334,1.97,10440,89316,11500
도봉구,39.51,18.0,2.0,1993.0,127.03330883217764,37.66553862058489,방학제1동,2895702.0,12948,2.11,7510,62514,14100
관악구,28.04,21.0,3.0,2017.0,126.93237159803292,37.47686959539296,서원동,2412001.0,15455,1.49,15528,223346,32700
강북구,48.35,17.0,2.0,2002.0,127.01161116440898,37.65826917834104,우이동,2457144.0,9583,2.03,854,9582,15400
은평구,40.01,25.0,3.0,2022.0,126.92384939720058,37.599423078699175,응암제1동,2726133.0,15072,2.13,9854,70904,38900
성북구,73.35,53.0,2.0,1992.0,126.99990350628548,37.61808485482665,정릉제1동,3341356.0,7294,2.4,8078,67167,16300
은평구,53.57,44.0,2.0,1983.0,126.92248158358736,37.58671038286011,응암제1동,2726133.0,15072,2.13,9854,70904,31000
송파구,47.21,23.0,1.0,1995.0,127.0825386877057,37.50655525262236,잠실본동,3079387.0,16244,1.7,16731,86284,32000
강서구,38.35,20.0,3.0,1996.0,126.8392399362543,37.55405651685,발산제1동,3192517.0,13569,2.58,7469,35929,16000
강동구,29.76,20.0,3.0,2012.0,127.12843902681271,37.54688673907428,천호제1동,2473111.0,12918,1.97,6667,78755,36000
영등포구,35.19,21.0,6.0,2015.0,126.89647656696056,37.50793427787007,도림동,3031484.0,9795,1.79,1313,16048,37000
중랑구,29.73,18.0,2.0,2018.0,127.09292279230638,37.58272366525014,면목제2동,2322173.0,12138,1.91,10715,119617,29000
동작구,52.78,60.0,1.0,1986.0,126.96905389816214,37.492567505889774,사당제1동,2855173.0,14034,1.6,8280,86257,47800
성북구,29.38,22.0,3.0,1992.0,127.05451216122631,37.61534507561282,장위제1동,2231978.0,10578,2.17,5778,44339,31500
관악구,76.98,38.0,2.0,2002.0,126.9701250239337,37.470608515303965,보라매동,2529995.0,13012,1.79,17975,200181,38500
강북구,59.53,34.0,4.0,2013.0,127.02059527888596,37.64333996563217,수유1동,2220463.0,10493,1.86,7930,90942,24900
강북구,59.83,29.0,3.0,2004.0,127.01494412442835,37.648697515100935,수유1동,2220463.0,10493,1.86,7930,90942,27500
중랑구,29.93,19.0,2.0,2017.0,127.08416149417316,37.57561196860657,면목제2동,2322173.0,12138,1.91,10715,119617,26500
마포구,46.9,29.0,4.0,2017.0,126.9120285920158,37.56797504037955,성산제1동,2814646.0,9628,1.93,4258,42729,40000
중구,29.1,19.0,2.0,2015.0,127.01102767267464,37.56140400981123,신당동,2816850.0,4672,1.57,5443,59448,53000
관악구,38.37,20.0,2.0,1991.0,126.94834122774618,37.47953992395848,보라매동,2529995.0,13012,1.79,17975,200181,25500
양천구,28.76,19.0,5.0,2016.0,126.85393611027948,37.52546045509549,신정1동,5046256.0,6922,2.83,25771,140883,30000
중랑구,49.95,33.0,-1.0,1986.0,127.09976086104916,37.58720390567679,면목제2동,2322173.0,12138,1.91,10715,119617,8000
구로구,45.9,29.0,2.0,1989.0,126.84150192538924,37.50153038548468,개봉제1동,2805757.0,15247,2.18,8142,71996,17000
강서구,25.44,9.0,11.0,2021.0,126.84022921089962,37.53743654313211,화곡제1동,2485455.0,27977,1.78,20096,189853,28500
은평구,37.35,31.0,1.0,1987.0,126.9206138566546,37.5852235472022,응암제1동,2726133.0,15072,2.13,9854,70904,26500
구로구,49.16,18.0,1.0,1994.0,126.88626437712934,37.4881154972062,구로제1동,3368067.0,8393,2.42,9818,101018,22500
관악구,29.91,20.0,4.0,2022.0,126.91707843972505,37.48814728246933,서원동,2412001.0,15455,1.49,15528,223346,29000
서초구,33.25,15.0,1.0,1997.0,127.04896923028129,37.47083549609791,양재1동,4173236.0,17650,2.32,3440,31070,32500
마포구,68.42,32.0,4.0,1997.0,126.91517065270374,37.56362887983441,성산제1동,2814646.0,9628,1.93,4258,42729,34000
강북구,15.885,13.0,5.0,2015.0,127.0266467847924,37.63314479249497,삼양동,2473211.0,11616,2.09,13101,111124,9000
강서구,33.53,13.0,4.0,2003.0,126.84860868766928,37.53563204629672,화곡제1동,2485455.0,27977,1.78,20096,189853,11500
서대문구,47.49,30.0,1.0,1993.0,126.92682420556086,37.56652624107975,연희동,3383749.0,18678,1.8,2783,30452,22000
양천구,29.76,19.0,5.0,2017.0,126.86206731120696,37.52763216560329,신정1동,5046256.0,6922,2.83,25771,140883,25200
강남구,31.46,18.0,3.0,2002.0,127.0304400347873,37.50996492470818,논현1동,3277066.0,13481,1.54,2939,37569,23500
도봉구,39.61,19.0,1.0,1996.0,127.03670256240044,37.66737594996043,방학제1동,2895702.0,12948,2.11,7510,62514,11000
은평구,75.64,44.0,3.0,2002.0,126.90934340891464,37.60650502788677,구산동,2602334.0,13488,2.29,3173,27409,31000
마포구,25.88,19.0,4.0,2017.0,126.9415077026343,37.54543393643248,용강동,4787212.0,9250,2.29,2084,13838,30000
강북구,51.66,22.0,4.0,2002.0,127.0248975882288,37.64538480992993,수유1동,2220463.0,10493,1.86,7930,90942,18000
마포구,78.96,47.0,1.0,1992.0,126.90329868310444,37.573035997649576,성산제2동,3521472.0,19731,1.95,1368,8002,60000
은평구,48.84,42.0,2.0,2015.0,126.90509905589307,37.60141898731426,신사제1동,2637581.0,11982,2.17,4259,39782,26000
중랑구,29.8,10.0,6.0,2019.0,127.0881422950823,37.595353803457066,상봉제1동,2969913.0,10067,2.26,3765,39299,29000
은평구,45.69,28.0,6.0,2014.0,126.91818846289829,37.60775371755429,역촌동,2521877.0,21160,2.11,4298,39719,26000
성북구,79.02,40.0,4.0,2003.0,127.01041161054532,37.61239353323062,정릉제1동,3341356.0,7294,2.4,8078,67167,28700
동대문구,27.47,11.0,7.0,2022.0,127.07128456114908,37.5739797796809,장안제1동,2863708.0,18312,2.02,8215,60301,35000
양천구,60.91,38.0,2.0,2011.0,126.87435467041956,37.54577149721636,목1동,5667672.0,10323,2.91,24023,117070,37500
중랑구,21.14,16.0,2.0,2023.0,127.07771626778762,37.5981568345843,중화제1동,2518956.0,8828,2.06,3154,38114,33000
중랑구,21.14,16.0,5.0,2023.0,127.07771626778762,37.5981568345843,중화제1동,2518956.0,8828,2.06,3154,38114,33000
중랑구,21.08,16.0,2.0,2023.0,127.07771626778762,37.5981568345843,중화제1동,2518956.0,8828,2.06,3154,38114,33000
송파구,34.987,22.0,5.0,2016.0,127.1234450992153,37.51105609433027,방이1동,3970520.0,6168,2.43,6764,51042,35000
동작구,29.59,22.0,5.0,2019.0,126.93706293720346,37.49793750825542,상도제1동,3875896.0,23035,1.92,11510,101057,50000
중랑구,30.0,15.0,6.0,2021.0,127.09281264630869,37.59176466819768,면목제2동,2322173.0,12138,1.91,10715,119617,49500
송파구,24.05,16.0,4.0,2014.0,127.0858369577856,37.503100937803374,잠실본동,3079387.0,16244,1.7,16731,86284,26300
관악구,37.84,28.0,4.0,2008.0,126.96830657833635,37.46916642025156,보라매동,2529995.0,13012,1.79,17975,200181,22000
은평구,29.83,16.0,3.0,2015.0,126.91498579215596,37.61499413684124,갈현제1동,2481200.0,7224,1.96,3860,37070,27000
중구,27.51,18.0,1.0,2019.0,127.01010545681252,37.55984400649278,신당동,2816850.0,4672,1.57,5443,59448,39000
동대문구,40.77,22.0,1.0,1986.0,127.0670614503902,37.5674802928868,장안제1동,2863708.0,18312,2.02,8215,60301,18700
양천구,44.56,26.0,4.0,2012.0,126.84029824871467,37.52509486444426,신월1동,2227154.0,9857,1.91,12633,101640,26000
관악구,43.2,20.0,3.0,1996.0,126.92398481755102,37.47498393064669,서원동,2412001.0,15455,1.49,15528,223346,20500
